Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500  1  8 22  -3.7 1015  69  0.5 0  2.7  90    0    0 204 -299  0
3885500 2480500  1  8 23  -3.9 1014  60  2.0 0  2.6  90    0    0 203 -297  0
3885500 2480500  1  8 24  -3.5 1014  58  3.1 0  2.6  90    0    0 204 -296  0
3885500 2480500  1  9  1  -4.1 1014  48  2.3 0  2.6  90    0    0 204 -295  0
3885500 2480500  1  9  2  -4.0 1014  54  2.0 0  2.5  90    0    0 203 -294  0
3885500 2480500  1  9  3  -4.4 1014  19  2.2 4  2.5  91    0    0 220 -293  0
3885500 2480500  1  9  4  -4.5 1014  27  2.3 1  2.5  91    0    0 224 -292  0
3885500 2480500  1  9  5  -5.0 1014  25  1.1 4  2.4  91    0    0 223 -291  0
3885500 2480500  1  9  6  -5.7 1014  13  1.3 2  2.3  90    0    0 226 -290  0
3885500 2480500  1  9  7  -6.3 1014 358  0.2 5  2.1  88    0    0 229 -289  0
3885500 2480500  1  9  8  -6.4 1015 323  1.3 4  2.1  89    0    0 237 -287  0
3885500 2480500  1  9  9  -6.0 1015 290  1.1 4  2.2  90    0    0 233 -286  0
3885500 2480500  1  9 10  -5.3 1015 286  1.5 3  2.3  91   11   77 231 -287  0
3885500 2480500  1  9 11  -3.9 1015 291  1.6 4  2.5  92   15  122 234 -292  0
3885500 2480500  1  9 12  -2.8 1016 311  1.5 4  2.7  92   19  155 243 -299  0
3885500 2480500  1  9 13  -1.8 1016 311  0.8 4  2.9  91   21  167 247 -306  0
3885500 2480500  1  9 14  -1.2 1016 309  1.9 4  3.0  87   42  144 250 -309  0
3885500 2480500  1  9 15  -0.7 1015 331  1.9 7  2.9  82    0   41 267 -311  0
3885500 2480500  1  9 16  -0.4 1015 340  1.7 6  2.8  78    0   30 280 -310  0
3885500 2480500  1  9 17  -0.4 1015  18  1.8 7  2.9  78    0    9 281 -306  0
3885500 2480500  1  9 18  -1.5 1016 345  1.5 6  2.9  82    0    0 279 -301  0
3885500 2480500  1  9 19  -1.6 1016 343  1.1 6  2.9  86    0    0 272 -297  0
3885500 2480500  1  9 20  -1.6 1016 327  1.1 6  2.9  86    0    0 272 -295  0
3885500 2480500  1  9 21  -1.5 1016 341  1.4 6  2.9  86    0    0 273 -294  0
3885500 2480500  1  9 22  -1.5 1016 329  1.3 5  2.9  86    0    0 268 -293  0
3885500 2480500  1  9 23  -1.6 1016 316  1.2 6  2.9  86    0    0 267 -291  0
3885500 2480500  1  9 24  -1.4 1017 303  1.3 2  2.9  87    0    0 253 -289  0
3885500 2480500  1 10  1  -1.5 1017 313  1.5 4  3.0  87    0    0 243 -288  0
3885500 2480500  1 10  2  -1.7 1017 296  2.1 6  2.9  88    0    0 261 -288  0
3885500 2480500  1 10  3  -1.8 1017 289  2.1 4  2.9  87    0    0 260 -286  0
3885500 2480500  1 10  4  -2.2 1017 306  2.3 3  2.8  87    0    0 246 -285  0
3885500 2480500  1 10  5  -3.0 1017 286  2.8 4  2.7  88    0    0 244 -284  0
3885500 2480500  1 10  6  -3.5 1016 315  2.7 7  2.7  90    0    0 260 -284  0
3885500 2480500  1 10  7  -3.7 1016 321  2.1 8  2.6  91    0    0 276 -282  0
3885500 2480500  1 10  8  -3.9 1017 317  1.9 8  2.6  92    0    0 280 -282  0
3885500 2480500  1 10  9  -3.8 1017 296  1.6 7  2.6  93    0    0 273 -283  0
3885500 2480500  1 10 10  -3.8 1018  45  1.7 8  2.6  92    0   49 274 -285  0
3885500 2480500  1 10 11  -3.4 1018 246  1.4 8  2.6  92    0   64 278 -289  0
3885500 2480500  1 10 12  -3.1 1018  27  2.1 8  2.7  90    0   70 278 -297  0
3885500 2480500  1 10 13  -3.0 1018 300  1.6 6  2.6  88    0   98 266 -305  0
3885500 2480500  1 10 14  -2.9 1018 343  1.0 6  2.6  87   10  102 255 -309  0
3885500 2480500  1 10 15  -2.9 1018  44  1.1 6  2.7  88    9   84 253 -311  0
3885500 2480500  1 10 16  -3.2 1017  37  1.5 7  2.6  88    1   46 255 -309  0
3885500 2480500  1 10 17  -3.1 1017  14  1.3 8  2.6  88    0    7 262 -305  0
3885500 2480500  1 10 18  -2.9 1017  22  0.6 8  2.7  88    0    0 267 -298  0
3885500 2480500  1 10 19  -2.9 1018  28  1.0 8  2.7  89    0    0 267 -294  0
3885500 2480500  1 10 20  -2.7 1018  33  1.1 8  2.7  89    0    0 267 -291  0
3885500 2480500  1 10 21  -2.6 1019  26  0.4 8  2.8  89    0    0 267 -290  0
3885500 2480500  1 10 22  -2.5 1019  15  1.3 8  2.8  89    0    0 266 -289  0
3885500 2480500  1 10 23  -2.5 1018 341  0.6 8  2.8  90    0    0 266 -287  0
3885500 2480500  1 10 24  -2.7 1018 333  0.7 4  2.8  90    0    0 250 -284  0
3885500 2480500  1 11  1  -3.1 1018 227  1.9 5  2.8  91    0    0 238 -282  0
3885500 2480500  1 11  2  -3.8 1017 196  1.7 7  2.7  92    0    0 250 -280  0
3885500 2480500  1 11  3  -4.0 1017 227  1.7 4  2.7  94    0    0 245 -279  0
3885500 2480500  1 11  4  -4.1 1017 234  1.8 8  2.7  97    0    0 250 -281  0
3885500 2480500  1 11  5  -4.3 1016 256  2.2 6  2.7  99    0    0 259 -284  0
3885500 2480500  1 11  6  -4.1 1016 254  1.9 7  2.7  98    0    0 255 -283  0
3885500 2480500  1 11  7  -4.3 1016 277  2.1 8  2.7  99    0    0 263 -282  0
3885500 2480500  1 11  8  -4.6 1016 262  2.8 8  2.7  98    0    0 266 -281  0
3885500 2480500  1 11  9  -4.2 1016 258  2.7 7  2.6  97    0    0 262 -281  0
3885500 2480500  1 11 10  -4.1 1017 240  2.5 7  2.7  98    0   51 259 -283  0
3885500 2480500  1 11 11  -4.0 1017 241  2.1 7  2.7  97    0   70 258 -288  0
3885500 2480500  1 11 12  -3.6 1017 214  2.1 8  2.8  97    0   83 262 -295  0
3885500 2480500  1 11 13  -3.6 1016 245  2.1 7  2.8  96    0  110 261 -302  0
3885500 2480500  1 11 14  -2.7 1017 235  2.1 5  2.8  95   79  114 251 -306  0
3885500 2480500  1 11 15  -1.0 1016 224  2.6 3  2.9  89  111   89 241 -308  0
3885500 2480500  1 11 16  -0.6 1016 211  2.7 4  2.9  81   46   60 243 -307  0
3885500 2480500  1 11 17  -1.1 1015 184  3.4 5  2.9  81    0   12 249 -303  0
3885500 2480500  1 11 18  -1.5 1015 173  2.8 6  2.9  84    0    0 255 -299  0
3885500 2480500  1 11 19  -2.2 1016 193  2.7 7  2.9  87    0    0 260 -298  0
3885500 2480500  1 11 20  -2.6 1016 210  1.7 7  2.9  90    0    0 262 -297  0
3885500 2480500  1 11 21  -1.8 1016 225  2.7 8  2.9  92    0    0 267 -297  0
3885500 2480500  1 11 22  -1.4 1016 273  1.9 7  3.0  90    0    0 270 -297  0
3885500 2480500  1 11 23  -0.8 1017 210  1.1 7  3.1  89    0    0 272 -297  0
3885500 2480500  1 11 24  -0.4 1017 188  2.3 7  3.2  88    0    0 276 -298  0
3885500 2480500  1 12  1  -0.3 1017 233  2.5 6  3.2  88    0    0 276 -298  0
3885500 2480500  1 12  2  -0.2 1017 212  2.3 5  3.3  90    0    0 272 -299  0
3885500 2480500  1 12  3   0.1 1018 203  2.2 8  3.5  92    0    0 280 -299  0
3885500 2480500  1 12  4   0.3 1018 285  1.9 7  3.6  94    0    0 289 -300  0
3885500 2480500  1 12  5   0.3 1018 287  2.5 8  3.7  95    0    0 290 -301  0
3885500 2480500  1 12  6   0.5 1018 297  2.4 8  3.7  95    0    0 296 -301  0
3885500 2480500  1 12  7   0.6 1018  77  1.8 8  3.7  95    0    0 297 -300  0
3885500 2480500  1 12  8   0.7 1018  33  0.4 8  3.8  96    0    0 298 -300  0
3885500 2480500  1 12  9   0.5 1019  43  0.4 7  3.8  96    0    3 294 -302  0
3885500 2480500  1 12 10   0.7 1019  29  1.0 8  3.8  97    0   24 293 -304  0
3885500 2480500  1 12 11   0.8 1019  31  1.5 7  3.9  98    0   76 293 -308  0
3885500 2480500  1 12 12   1.0 1019  25  2.1 7  3.9  97   13  131 290 -312  0
3885500 2480500  1 12 13   1.4 1019   8  2.9 6  4.0  96   12  140 285 -314  0
3885500 2480500  1 12 14   1.4 1019   1  2.9 8  4.0  96    0   82 288 -317  0
3885500 2480500  1 12 15   1.7 1018  13  2.4 6  4.0  96   40   86 288 -318  0
3885500 2480500  1 12 16   1.7 1018  13  3.2 8  4.0  95   19   57 287 -316  0
3885500 2480500  1 12 17   1.5 1018  41  2.9 7  4.0  94    0    9 289 -315  0
3885500 2480500  1 12 18   1.6 1018  44  3.7 7  4.0  94    0    0 284 -313  0
3885500 2480500  1 12 19   1.3 1019  64  3.6 7  3.9  93    0    0 283 -310  0
3885500 2480500  1 12 20   0.9 1019  41  3.8 7  3.8  92    0    0 281 -307  0
3885500 2480500  1 12 21   0.4 1018  61  3.4 5  3.6  92    0    0 271 -305  0
3885500 2480500  1 12 22  -0.2 1018  66  2.7 2  3.5  93    0    0 250 -303  0
3885500 2480500  1 12 23  -0.5 1018  62  3.7 2  3.4  93    0    0 236 -301  0
3885500 2480500  1 12 24  -0.9 1018  28  3.8 4  3.3  93    0    0 243 -299  0
3885500 2480500  1 13  1  -1.0 1018  30  4.5 3  3.3  93    0    0 245 -298  0
3885500 2480500  1 13  2  -1.5 1018  17  3.8 0  3.2  92    0    0 226 -297  0
3885500 2480500  1 13  3  -1.8 1018  41  3.7 4  3.1  92    0    0 229 -296  0
3885500 2480500  1 13  4  -2.5 1018  44  2.7 4  2.9  92    0    0 245 -294  0
3885500 2480500  1 13  5  -2.9 1018  82  2.5 1  2.8  91    0    0 228 -292  0
3885500 2480500  1 13  6  -2.4 1017 165  4.3 1  2.8  89    0    0 215 -289  0
3885500 2480500  1 13  7  -2.6 1017 234  4.9 3  2.7  87    0    0 221 -287  0
3885500 2480500  1 13  8  -3.2 1017 283  2.0 4  2.7  87    0    0 230 -286  0
3885500 2480500  1 13  9  -2.9 1017 283  2.9 4  2.6  87    0    3 231 -285  0
3885500 2480500  1 13 10  -2.6 1017 279  2.0 8  2.6  86    0   47 244 -286  0
3885500 2480500  1 13 11  -2.3 1017 288  1.6 7  2.7  85    0   76 253 -291  0
3885500 2480500  1 13 12  -1.3 1018 291  2.5 7  2.9  86    2  109 248 -298  0
3885500 2480500  1 13 13  -0.5 1017 302  2.6 6  3.0  86    5  123 243 -304  0
3885500 2480500  1 13 14  -0.3 1017 334  2.7 5  3.0  82   79   97 235 -309  0
3885500 2480500  1 13 15  -0.2 1017   9  2.7 3  2.9  78  150   70 226 -310  0
3885500 2480500  1 13 16  -0.1 1016  29  1.8 5  2.9  77   72   52 226 -309  0
3885500 2480500  1 13 17  -0.7 1016  35  2.1 5  2.9  78    7   12 231 -305  0
3885500 2480500  1 13 18  -1.5 1017  39  2.2 4  2.9  82    0    0 228 -299  0
3885500 2480500  1 13 19  -1.8 1016  49  2.1 1  2.9  85    0    0 218 -296  0
3885500 2480500  1 13 20  -2.3 1017  37  2.0 1  2.8  88    0    0 209 -293  0
3885500 2480500  1 13 21  -2.7 1017  23  2.3 1  2.8  89    0    0 209 -292  0
3885500 2480500  1 13 22  -3.3 1017  30  2.4 1  2.7  89    0    0 209 -291  0
3885500 2480500  1 13 23  -3.8 1016 356  2.4 1  2.6  88    0    0 207 -289  0
3885500 2480500  1 13 24  -4.9 1016 341  1.8 0  2.4  87    0    0 202 -286  0
3885500 2480500  1 14  1  -5.6 1016 340  1.8 0  2.2  88    0    0 197 -283  0
3885500 2480500  1 14  2  -6.0 1016 263  1.4 0  2.2  90    0    0 196 -281  0
3885500 2480500  1 14  3  -6.5 1016 171  1.2 0  2.1  90    0    0 196 -279  0
3885500 2480500  1 14  4  -7.6 1017 204  1.1 1  2.0  89    0    0 195 -278  0
3885500 2480500  1 14  5  -7.5 1017 203  0.4 0  1.9  89    0    0 194 -280  0
3885500 2480500  1 14  6  -6.6 1017 255  1.1 7  2.0  92    0    0 207 -281  0
3885500 2480500  1 14  7  -5.3 1017 257  1.2 6  2.2  92    0    0 220 -278  0
3885500 2480500  1 14  8  -4.8 1017 211  0.8 6  2.4  92    0    0 220 -275  0
3885500 2480500  1 14  9  -4.8 1018 179  1.3 8  2.5  93    0    2 221 -274  0
3885500 2480500  1 14 10  -4.6 1018 259  0.6 7  2.5  94    9   71 222 -275  0
3885500 2480500  1 14 11  -4.7 1018 308  1.2 6  2.5  94   38  130 218 -281  0
3885500 2480500  1 14 12  -4.2 1018  11  0.7 2  2.6  94   89  166 213 -290  0
3885500 2480500  1 14 13  -2.9 1018  46  1.5 3  2.7  94  117  173 209 -300  0
3885500 2480500  1 14 14  -1.3 1018  16  1.8 1  2.9  90  136  157 211 -307  0
3885500 2480500  1 14 15  -0.4 1017  35  1.8 0  2.9  83  103  128 211 -309  0
3885500 2480500  1 14 16  -1.0 1017  31  1.7 2  2.9  81   43   80 212 -308  0
3885500 2480500  1 14 17  -2.0 1017  39  1.8 1  2.7  79    1   15 211 -304  0
3885500 2480500  1 14 18  -2.9 1016  40  2.4 0  2.5  78    0    0 206 -299  0
3885500 2480500  1 14 19  -3.8 1016  52  2.5 2  2.4  82    0    0 205 -296  0
3885500 2480500  1 14 20  -4.6 1015  58  2.3 2  2.3  85    0    0 203 -293  0
3885500 2480500  1 14 21  -4.8 1015  61  2.5 1  2.3  86    0    0 201 -291  0
3885500 2480500  1 14 22  -5.1 1015  30  2.5 1  2.3  86    0    0 200 -289  0
3885500 2480500  1 14 23  -5.6 1015 242  2.6 1  2.2  86    0    0 199 -285  0
3885500 2480500  1 14 24  -5.9 1015 173  2.4 5  2.1  86    0    0 201 -282  0
3885500 2480500  1 15  1  -6.2 1014 175  2.4 7  2.1  86    0    0 204 -283  0
3885500 2480500  1 15  2  -6.3 1014 153  2.6 7  2.0  86    0    0 206 -284  0
3885500 2480500  1 15  3  -6.7 1014 249  2.9 7  2.0  86    0    0 207 -282  0
3885500 2480500  1 15  4  -7.0 1013 282  3.1 6  1.9  85    0    0 207 -279  0
3885500 2480500  1 15  5  -7.4 1013 220  3.1 5  1.9  85    0    0 205 -276  0
3885500 2480500  1 15  6  -7.8 1013 152  2.7 2  1.8  85    0    0 199 -275  0
3885500 2480500  1 15  7  -8.3 1012 269  2.1 5  1.8  86    0    0 198 -273  0
3885500 2480500  1 15  8  -8.6 1012  79  2.0 6  1.8  88    0    0 203 -272  0
3885500 2480500  1 15  9  -8.1 1012  77  2.1 8  1.8  88    0    1 207 -271  0
3885500 2480500  1 15 10  -7.0 1012  39  1.8 8  1.9  87    1   54 208 -273  0
3885500 2480500  1 15 11  -6.6 1012  12  1.6 8  2.0  87    1   82 207 -281  0
3885500 2480500  1 15 12  -6.3 1012 358  1.6 8  2.1  89    1  106 207 -291  0
3885500 2480500  1 15 13  -5.6 1012 347  0.9 6  2.2  89   18  150 205 -300  0
3885500 2480500  1 15 14  -3.9 1011 329  1.0 2  2.3  85  111  135 204 -305  0
3885500 2480500  1 15 15  -2.6 1012 270  1.2 0  2.3  76  118   98 203 -307  0
3885500 2480500  1 15 16  -3.0 1011 253  1.8 0  2.3  75   56   64 203 -306  0
3885500 2480500  1 15 17  -4.8 1011 242  1.5 1  2.3  80    3   14 202 -302  0
3885500 2480500  1 15 18  -6.0 1010 225  1.2 1  2.1  84    0    0 200 -296  0
3885500 2480500  1 15 19  -6.8 1010 288  1.3 3  2.1  88    0    0 199 -291  0
3885500 2480500  1 15 20  -6.9 1010 283  1.5 3  2.1  90    0    0 200 -287  0
3885500 2480500  1 15 21  -7.4 1010 305  2.6 2  2.0  91    0    0 199 -283  0
3885500 2480500  1 15 22  -6.8 1010 316  1.7 5  2.1  92    0    0 202 -281  0
3885500 2480500  1 15 23  -6.9 1010 313  1.3 7  2.1  94    0    0 209 -281  0
3885500 2480500  1 15 24  -6.6 1010 343  0.9 2  2.2  94    0    0 208 -278  0
3885500 2480500  1 16  1  -6.5 1010 315  0.4 5  2.2  94    0    0 207 -276  0
3885500 2480500  1 16  2  -6.6 1010 332  0.7 3  2.2  94    0    0 210 -275  0
3885500 2480500  1 16  3  -6.8 1010 300  1.1 0  2.2  94    0    0 202 -273  0
3885500 2480500  1 16  4  -6.8 1010 317  0.8 1  2.1  94    0    0 197 -273  0
3885500 2480500  1 16  5  -6.8 1010 345  0.7 3  2.1  94    0    0 204 -272  0
3885500 2480500  1 16  6  -6.9 1009 323  0.4 8  2.1  94    0    0 222 -271  0
3885500 2480500  1 16  7  -6.9 1009 304  0.6 6  2.1  94    0    0 231 -271  0
3885500 2480500  1 16  8  -7.0 1009 121  0.5 7  2.1  95    0    0 230 -271  0
3885500 2480500  1 16  9  -6.8 1009  81  0.4 8  2.1  94    0    5 237 -272  0
3885500 2480500  1 16 10  -6.8 1009 216  0.5 6  2.1  93    7   71 235 -274  0
3885500 2480500  1 16 11  -6.3 1009 137  0.5 6  2.2  94   10  116 232 -282  0
3885500 2480500  1 16 12  -5.7 1009 198  0.6 7  2.3  94    8  136 238 -292  0
3885500 2480500  1 16 13  -5.2 1008 278  0.7 6  2.4  95    5  134 242 -302  0
3885500 2480500  1 16 14  -4.2 1008 195  0.3 3  2.5  95   51  146 235 -309  0
3885500 2480500  1 16 15  -3.2 1008 185  0.3 2  2.7  92   63  136 229 -312  0
3885500 2480500  1 16 16  -3.7 1007 165  0.8 6  2.7  90   33   83 240 -313  0
3885500 2480500  1 16 17  -4.3 1007 204  0.4 6  2.6  92    4   17 252 -310  0
3885500 2480500  1 16 18  -4.4 1007 247  0.4 7  2.6  93    0    0 255 -305  0
3885500 2480500  1 16 19  -4.2 1006 266  1.4 6  2.6  93    0    0 257 -301  0
3885500 2480500  1 16 20  -4.4 1006 273  0.9 6  2.6  94    0    0 257 -299  0
3885500 2480500  1 16 21  -4.1 1006 263  0.4 7  2.6  93    0    0 262 -300  0
3885500 2480500  1 16 22  -3.7 1005 221  0.4 7  2.7  93    0    0 267 -301  0
3885500 2480500  1 16 23  -4.1 1005 209  0.5 7  2.7  93    0    0 269 -302  0
3885500 2480500  1 16 24  -3.8 1005 205  0.6 6  2.6  93    0    0 267 -304  0
3885500 2480500  1 17  1  -4.3 1004 217  0.2 8  2.6  93    0    0 271 -305  0
3885500 2480500  1 17  2  -3.7 1004 193  0.3 8  2.7  93    0    0 279 -307  0
3885500 2480500  1 17  3  -2.8 1003 212  1.8 8  2.8  94    0    0 282 -308  0
3885500 2480500  1 17  4  -2.2 1003 195  1.6 7  3.0  94    0    0 283 -309  0
3885500 2480500  1 17  5  -1.5 1002 189  2.4 8  3.2  94    0    0 286 -310  0
3885500 2480500  1 17  6  -1.2 1001 242  1.7 8  3.2  94    0    0 293 -311  0
3885500 2480500  1 17  7  -1.0 1001 228  1.9 8  3.3  93    0    0 294 -312  0
3885500 2480500  1 17  8  -0.7 1000 242  2.0 8  3.4  93    0    0 295 -314  0
3885500 2480500  1 17  9   0.2 1000 235  2.5 8  3.6  94    0    1 298 -315  0
3885500 2480500  1 17 10   0.8  999 245  2.5 7  3.9  98    0   36 296 -316  0
3885500 2480500  1 17 11   1.3  998 238  1.6 7  4.0  98    0   62 293 -319  0
3885500 2480500  1 17 12   1.5  998 243  2.8 7  4.1  96    0   65 293 -321  0
3885500 2480500  1 17 13   3.6  997 244  4.6 8  4.5  98    0   64 302 -323  0
3885500 2480500  1 17 14   4.6  995 234  6.4 8  5.1  99    0   64 313 -325  0
3885500 2480500  1 17 15   4.8  994 216  7.1 7  5.4  99    0   43 310 -328  0
3885500 2480500  1 17 16   4.9  993 202  7.5 8  5.3  97    0   26 311 -331  0
3885500 2480500  1 17 17   4.8  992 217  8.5 8  5.2  94    0    1 318 -331  0
3885500 2480500  1 17 18   4.7  991 227  7.7 8  5.1  94    0    0 320 -330  0
3885500 2480500  1 17 19   4.7  991 247  6.4 8  5.2  96    0    0 322 -329  0
3885500 2480500  1 17 20   4.5  990 253  6.5 8  5.2  97    0    0 322 -330  0
3885500 2480500  1 17 21   4.2  991 262  4.9 8  5.1  96    0    0 322 -330  0
3885500 2480500  1 17 22   4.1  991 265  4.8 8  5.1  97    0    0 321 -331  0
3885500 2480500  1 17 23   4.1  991 259  6.0 8  5.0  97    0    0 322 -332  0
3885500 2480500  1 17 24   4.2  991 257  5.8 8  5.1  97    0    0 322 -332  0
3885500 2480500  1 18  1   4.4  991 250  5.9 8  5.1  96    0    0 322 -331  0
3885500 2480500  1 18  2   4.3  991 248  4.4 7  5.1  97    0    0 311 -330  0
3885500 2480500  1 18  3   4.2  991 256  4.8 7  5.1  98    0    0 295 -330  0
3885500 2480500  1 18  4   4.1  992 253  4.8 8  5.1  98    0    0 310 -329  0
3885500 2480500  1 18  5   4.0  992 251  5.9 6  5.1  98    0    0 296 -328  0
3885500 2480500  1 18  6   4.0  993 250  5.6 8  5.0  96    0    0 297 -328  0
3885500 2480500  1 18  7   3.9  994 241  5.2 7  4.9  95    0    0 311 -327  0
3885500 2480500  1 18  8   4.1  994 236  6.5 7  4.8  94    0    0 305 -327  0
3885500 2480500  1 18  9   4.1  995 239  6.4 7  4.7  91    0    4 310 -326  0
3885500 2480500  1 18 10   4.3  996 235  6.0 8  4.7  91    0   38 318 -328  0
3885500 2480500  1 18 11   4.5  997 249  5.6 8  4.8  91    0   59 326 -330  0
3885500 2480500  1 18 12   5.2  997 264  5.9 8  4.9  89    0   90 327 -332  0
3885500 2480500  1 18 13   5.3  997 266  5.3 8  4.8  86    0   63 328 -334  0
3885500 2480500  1 18 14   4.8  998 264  4.6 7  4.8  87    0   49 320 -335  0
3885500 2480500  1 18 15   4.8  998 259  3.5 7  4.8  89    0   43 312 -335  0
3885500 2480500  1 18 16   4.0  998 259  4.4 6  4.8  90    0   32 303 -335  0
3885500 2480500  1 18 17   3.7  999 264  3.3 6  4.7  92    0    4 295 -335  0
3885500 2480500  1 18 18   3.2 1000 259  2.7 7  4.6  93    0    0 301 -336  0
3885500 2480500  1 18 19   2.6 1001 256  1.9 5  4.5  95    0    0 292 -335  0
3885500 2480500  1 18 20   1.9 1002 250  2.0 6  4.4  97    0    0 282 -334  0
3885500 2480500  1 18 21   2.3 1003 246  2.4 7  4.4  98    0    0 296 -333  0
3885500 2480500  1 18 22   2.2 1003 225  2.6 8  4.4  97    0    0 309 -332  0
3885500 2480500  1 18 23   2.7 1004 245  2.4 8  4.5  98    0    0 317 -331  0
3885500 2480500  1 18 24   2.4 1005 189  2.6 6  4.5  97    0    0 302 -331  0
3885500 2480500  1 19  1   1.4 1005 207  2.1 3  4.2  96    0    0 266 -331  0
3885500 2480500  1 19  2   0.4 1006 191  1.6 2  3.9  96    0    0 236 -331  0
3885500 2480500  1 19  3   1.7 1007 104  2.4 3  4.0  97    0    0 241 -332  0
3885500 2480500  1 19  4   2.2 1008 219  3.4 2  4.3  97    0    0 247 -332  0
3885500 2480500  1 19  5   1.5 1008 186  2.1 5  4.2  96    0    0 262 -333  0
3885500 2480500  1 19  6   2.1 1008 172  2.9 6  4.2  96    0    0 287 -334  0
3885500 2480500  1 19  7   1.9 1009 159  2.5 6  4.3  96    0    0 295 -335  0
3885500 2480500  1 19  8   1.4 1009 171  1.5 6  4.1  96    0    0 294 -336  0
3885500 2480500  1 19  9   1.7 1010 161  0.8 6  4.1  96    0   14 294 -337  0
3885500 2480500  1 19 10   2.0 1011 174  1.4 7  4.2  96    3   64 301 -338  0
3885500 2480500  1 19 11   2.2 1011 183  1.3 7  4.3  96    6  109 309 -340  0
3885500 2480500  1 19 12   2.2 1011 184  2.0 8  4.3  97    4  125 315 -341  0
3885500 2480500  1 19 13   2.5 1011 181  1.9 8  4.4  97    0   94 321 -343  0
3885500 2480500  1 19 14   3.0 1011 171  2.0 7  4.5  98    0   65 316 -343  0
3885500 2480500  1 19 15   3.1 1011 221  2.1 8  4.6  98    0   44 317 -343  0
3885500 2480500  1 19 16   2.9 1011 216  2.4 8  4.6  98    0   33 324 -344  0
3885500 2480500  1 19 17   2.9 1011 208  2.2 8  4.6  97    0    3 324 -343  0
3885500 2480500  1 19 18   2.8 1011 194  1.9 8  4.6  98    0    0 325 -342  0
3885500 2480500  1 19 19   2.8 1012 187  1.9 8  4.5  98    0    0 326 -342  0
3885500 2480500  1 19 20   2.6 1012 190  2.3 8  4.5  97    0    0 326 -342  0
3885500 2480500  1 19 21   2.7 1012 191  2.5 7  4.4  96    0    0 319 -342  0
3885500 2480500  1 19 22   2.9 1012 204  3.1 8  4.5  96    0    0 320 -342  0
3885500 2480500  1 19 23   2.7 1012 202  3.6 8  4.5  96    0    0 327 -341  0
3885500 2480500  1 19 24   2.6 1011 199  2.8 8  4.4  96    0    0 326 -341  0
3885500 2480500  1 20  1   2.5 1011 196  3.1 8  4.4  96    0    0 325 -340  0
3885500 2480500  1 20  2   2.4 1011 208  3.2 8  4.4  96    0    0 325 -340  0
3885500 2480500  1 20  3   2.0 1011 184  2.6 8  4.3  97    0    0 323 -339  0
3885500 2480500  1 20  4   1.8 1011 205  3.0 8  4.2  97    0    0 322 -339  0
3885500 2480500  1 20  5   1.6 1011 180  2.8 8  4.2  98    0    0 321 -338  0
3885500 2480500  1 20  6   1.7 1010 181  3.3 8  4.2  99    0    0 322 -338  0
3885500 2480500  1 20  7   1.8 1010 186  3.7 7  4.3  99    0    0 318 -337  0
3885500 2480500  1 20  8   2.1 1010 186  3.8 7  4.2  96    0    0 312 -337  0
3885500 2480500  1 20  9   2.3 1010 171  3.5 7  4.1  93    0   11 312 -337  0
3885500 2480500  1 20 10   2.8 1010 214  3.3 5  4.1  90    5   65 302 -337  0
3885500 2480500  1 20 11   4.1 1010 210  3.5 5  4.3  88    3   95 295 -338  0
3885500 2480500  1 20 12   4.8 1009 212  4.7 4  4.4  84   38  159 292 -340  0
3885500 2480500  1 20 13   5.2 1009 196  4.8 7  4.4  80   11  140 304 -341  0
