     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3885500 2480500 11 25 10   3.5 1018 202  3.8 8  4.5  92    0   58 326 -338  1
3885500 2480500 11 25 11   3.8 1019 199  3.8 7  4.6  93    0   89 318 -339  1
3885500 2480500 11 25 12   4.5 1019 196  3.9 7  4.6  91    1  124 309 -341  1
3885500 2480500 11 25 13   5.0 1019 200  3.2 8  4.7  88    6  136 320 -342  1
3885500 2480500 11 25 14   5.4 1019 180  2.5 6  4.8  88   27  167 311 -342  1
3885500 2480500 11 25 15   5.7 1018 199  3.8 6  5.0  89   12  115 295 -343  1
3885500 2480500 11 25 16   5.6 1018 212  5.3 7  5.1  90    4   52 306 -342  1
3885500 2480500 11 25 17   5.3 1019 209  4.0 7  5.1  92    0    4 315 -342  1
3885500 2480500 11 25 18   5.2 1019 224  4.0 8  5.1  94    0    0 322 -342  1
3885500 2480500 11 25 19   5.3 1019 208  3.3 8  5.1  93    0    0 330 -342  1
3885500 2480500 11 25 20   4.4 1019 210  3.9 8  4.9  92    0    0 328 -342  1
3885500 2480500 11 25 21   3.2 1020 229  3.9 7  4.6  94    0    0 315 -343  1
3885500 2480500 11 25 22   2.8 1020 201  2.4 7  4.4  95    0    0 304 -343  1
3885500 2480500 11 25 23   2.8 1020 196  2.4 7  4.4  96    0    0 304 -344  1
3885500 2480500 11 25 24   2.8 1020 192  4.0 7  4.5  98    0    0 304 -344  1
3885500 2480500 11 26  1   2.9 1019 205  2.4 6  4.5  98    0    0 298 -345  1
3885500 2480500 11 26  2   2.6 1019 203  3.8 6  4.4  96    0    0 291 -346  1
3885500 2480500 11 26  3   2.6 1019 185  3.2 6  4.3  94    0    0 291 -347  1
3885500 2480500 11 26  4   2.7 1019 198  2.4 6  4.3  93    0    0 293 -348  1
3885500 2480500 11 26  5   2.6 1019 178  3.1 6  4.2  92    0    0 295 -348  1
3885500 2480500 11 26  6   2.3 1018 173  3.0 6  4.1  91    0    0 295 -348  1
3885500 2480500 11 26  7   2.5 1018 188  2.4 7  4.0  90    0    0 303 -349  1
3885500 2480500 11 26  8   2.4 1018 176  2.3 7  4.0  89    0    0 310 -349  1
3885500 2480500 11 26  9   2.6 1018 136  3.0 7  4.0  88    1   28 309 -350  1
3885500 2480500 11 26 10   3.2 1018 132  2.3 3  4.0  85   50   83 282 -350  1
3885500 2480500 11 26 11   3.4 1018 131  2.2 2  4.0  83  143  101 252 -352  1
3885500 2480500 11 26 12   5.0 1017 150  1.5 1  3.9  77  189  112 244 -354  1
3885500 2480500 11 26 13   6.5 1017 145  1.8 1  4.1  72  219  103 246 -357  1
3885500 2480500 11 26 14   7.7 1015 143  1.8 1  4.3  68  189  100 251 -360  1
3885500 2480500 11 26 15   7.0 1015 145  1.8 1  4.3  68  127   82 252 -361  1
3885500 2480500 11 26 16   6.9 1014 146  2.5 2  4.3  69    8   48 255 -359  1
3885500 2480500 11 26 17   5.5 1014 175  1.8 0  4.1  70    0    0 246 -353  1
3885500 2480500 11 26 18   4.2 1014 202  2.5 1  4.1  76    0    0 235 -347  1
3885500 2480500 11 26 19   3.7 1014 192  2.5 1  4.0  80    0    0 234 -343  1
3885500 2480500 11 26 20   2.2 1014 189  1.2 1  3.8  82    0    0 228 -340  1
3885500 2480500 11 26 21   1.9 1014 207  3.2 2  3.8  87    0    0 230 -338  1
3885500 2480500 11 26 22   1.9 1014 206  2.6 1  3.9  91    0    0 231 -336  1
3885500 2480500 11 26 23   1.7 1014 215  3.9 1  3.9  91    0    0 228 -335  1
3885500 2480500 11 26 24   1.5 1013 206  3.2 0  3.8  90    0    0 221 -334  1
3885500 2480500 11 27  1   1.1 1013 218  3.2 0  3.7  89    0    0 215 -334  1
3885500 2480500 11 27  2   0.8 1013 219  2.6 0  3.6  90    0    0 216 -333  1
3885500 2480500 11 27  3   1.0 1013 235  2.7 0  3.6  89    0    0 218 -332  1
3885500 2480500 11 27  4   0.3 1013 241  2.7 0  3.5  88    0    0 222 -332  1
3885500 2480500 11 27  5   0.4 1013 230  2.7 0  3.4  88    0    0 223 -332  1
3885500 2480500 11 27  6  -0.6 1013 256  4.0 0  3.3  89    0    0 221 -331  1
3885500 2480500 11 27  7  -0.1 1013 230  3.4 0  3.3  90    0    0 220 -330  1
3885500 2480500 11 27  8   1.4 1013 218  4.1 2  3.5  87    0    0 232 -332  1
3885500 2480500 11 27  9   1.5 1013 221  3.5 3  3.6  86    5   29 250 -335  1
3885500 2480500 11 27 10   4.2 1013 211  2.9 2  3.9  83   59   72 255 -338  1
3885500 2480500 11 27 11   6.0 1013 206  6.5 2  4.1  75  159   77 257 -340  1
3885500 2480500 11 27 12   8.6 1014 205  7.2 3  4.2  66  167  105 267 -341  1
3885500 2480500 11 27 13   9.5 1013 178  5.9 4  4.4  61   83  139 283 -342  1
3885500 2480500 11 27 14  10.0 1013 205  4.5 6  4.5  60    4  111 302 -345  1
3885500 2480500 11 27 15   8.5 1013 200  3.8 7  4.5  63    0   33 316 -348  1
3885500 2480500 11 27 16   8.2 1014 206  4.4 8  4.5  67    0   27 323 -347  1
3885500 2480500 11 27 17   7.5 1014 214  3.6 8  4.5  69    0    4 325 -346  1
3885500 2480500 11 27 18   7.8 1015 230  3.5 8  4.8  74    0    0 322 -344  1
3885500 2480500 11 27 19   8.1 1015 235  2.7 7  5.2  79    0    0 315 -342  1
3885500 2480500 11 27 20   8.0 1016 227  2.6 8  5.4  81    0    0 314 -340  1
3885500 2480500 11 27 21   8.0 1017 207  3.3 8  5.7  85    0    0 318 -336  1
3885500 2480500 11 27 22   7.9 1017 164  2.5 7  5.9  89    0    0 315 -333  1
3885500 2480500 11 27 23   7.8 1017 193  1.8 7  5.7  87    0    0 311 -334  1
3885500 2480500 11 27 24   8.0 1017 204  2.4 6  5.7  86    0    0 307 -335  1
3885500 2480500 11 28  1   7.9 1017 227  3.0 8  5.7  86    0    0 312 -338  1
3885500 2480500 11 28  2   7.7 1017 195  1.7 8  5.6  86    0    0 323 -339  1
3885500 2480500 11 28  3   7.6 1017 204  2.4 7  5.6  87    0    0 314 -339  1
3885500 2480500 11 28  4   7.9 1017 160  2.3 7  5.5  84    0    0 307 -340  1
3885500 2480500 11 28  5   7.1 1016 186  1.6 5  5.3  83    0    0 294 -341  1
3885500 2480500 11 28  6   7.5 1017 189  2.3 8  5.2  83    0    0 298 -341  1
3885500 2480500 11 28  7   7.2 1017 192  1.7 7  5.1  81    0    0 307 -340  1
3885500 2480500 11 28  8   7.3 1017 181  1.0 4  5.0  79    0    0 281 -338  1
3885500 2480500 11 28  9   5.5 1017 189  1.0 4  4.9  82    7   30 260 -336  1
3885500 2480500 11 28 10   6.4 1017 204  1.0 6  5.0  87   42   83 267 -337  1
3885500 2480500 11 28 11   7.5 1017 159  1.1 6  5.1  82   54  128 278 -341  1
3885500 2480500 11 28 12   9.2 1016 172  1.2 6  5.0  74  132  131 278 -347  1
3885500 2480500 11 28 13  11.4 1015 186  1.2 6  5.2  68  150  120 280 -353  1
3885500 2480500 11 28 14  11.9 1014 152  1.8 6  5.5  64   73  138 281 -356  1
3885500 2480500 11 28 15  11.3 1013 167  1.2 5  5.3  63   67   97 277 -356  1
3885500 2480500 11 28 16  11.0 1013 159  1.8 5  5.0  61   28   46 272 -353  1
3885500 2480500 11 28 17   9.4 1012 142  1.1 7  4.8  62    0    6 272 -347  1
3885500 2480500 11 28 18   6.4 1012 171  0.3 8  4.7  70    0    0 272 -343  1
3885500 2480500 11 28 19   4.5 1012 176  1.1 7  4.6  82    0    0 266 -340  1
3885500 2480500 11 28 20   3.7 1012 171  1.9 7  4.5  89    0    0 262 -337  1
3885500 2480500 11 28 21   3.6 1012 167  2.7 7  4.6  93    0    0 264 -333  1
3885500 2480500 11 28 22   2.3 1012 188  1.8 3  4.4  94    0    0 252 -331  1
3885500 2480500 11 28 23   1.5 1012 229  1.8 3  4.1  95    0    0 238 -330  1
3885500 2480500 11 28 24   0.4 1012 217  1.9 0  3.9  95    0    0 224 -331  1
3885500 2480500 11 29  1   0.7 1012 199  1.9 0  3.8  95    0    0 211 -331  1
3885500 2480500 11 29  2   2.2 1012 238  3.3 0  3.9  93    0    0 215 -331  1
3885500 2480500 11 29  3   0.4 1012 201  2.6 0  3.8  90    0    0 215 -330  1
3885500 2480500 11 29  4   0.4 1012 184  2.6 0  3.5  90    0    0 213 -329  1
3885500 2480500 11 29  5  -0.1 1012 169  2.6 0  3.5  92    0    0 213 -327  1
3885500 2480500 11 29  6  -0.4 1012 189  2.6 4  3.4  92    0    0 232 -325  1
3885500 2480500 11 29  7   0.4 1012 213  2.6 5  3.5  92    0    0 259 -324  1
3885500 2480500 11 29  8   0.0 1012 223  1.9 5  3.5  90    0    0 264 -323  1
3885500 2480500 11 29  9   0.3 1013 172  1.9 5  3.4  89    0   12 263 -323  1
3885500 2480500 11 29 10   3.2 1013 140  1.2 6  3.6  83   12   82 272 -325  1
3885500 2480500 11 29 11   3.7 1013 178  1.8 5  3.7  76   82  125 277 -329  1
3885500 2480500 11 29 12   7.0 1014 220  1.1 5  3.6  65  126  141 277 -336  1
3885500 2480500 11 29 13   8.8 1013 224  1.8 4  3.7  56  182  117 279 -344  1
3885500 2480500 11 29 14  10.0 1013 239  1.8 4  3.8  52  156  113 279 -350  1
3885500 2480500 11 29 15   9.9 1013 214  2.5 2  3.7  48  104   91 271 -351  1
3885500 2480500 11 29 16   9.9 1012 239  2.4 3  3.6  48   39   53 266 -348  1
3885500 2480500 11 29 17   8.7 1012 214  3.0 4  3.6  49    1   10 273 -341  1
3885500 2480500 11 29 18   5.9 1013 182  2.3 3  3.6  56    0    0 266 -334  1
3885500 2480500 11 29 19   3.8 1013 221  1.7 3  3.6  67    0    0 255 -332  1
3885500 2480500 11 29 20   1.8 1014 231  1.1 1  3.5  76    0    0 242 -333  1
3885500 2480500 11 29 21   1.0 1015 212  3.2 1  3.5  83    0    0 231 -332  1
3885500 2480500 11 29 22   3.0 1015 242  3.2 2  3.6  82    0    0 238 -331  1
3885500 2480500 11 29 23   1.8 1015 230  3.2 2  3.6  80    0    0 244 -330  1
3885500 2480500 11 29 24   1.0 1016 209  1.9 2  3.4  81    0    0 242 -327  1
3885500 2480500 11 30  1  -0.5 1016 220  2.5 1  3.2  84    0    0 236 -324  1
3885500 2480500 11 30  2   0.1 1016 208  2.5 1  3.3  90    0    0 233 -323  1
3885500 2480500 11 30  3   1.1 1016 177  3.9 0  3.6  90    0    0 234 -324  1
3885500 2480500 11 30  4   1.2 1017 185  3.9 2  3.6  87    0    0 241 -327  1
3885500 2480500 11 30  5   1.6 1016 206  3.9 5  3.5  83    0    0 264 -329  1
3885500 2480500 11 30  6   1.2 1016 203  2.4 4  3.4  82    0    0 274 -330  1
3885500 2480500 11 30  7   1.1 1017 200  1.7 6  3.4  84    0    0 278 -331  1
3885500 2480500 11 30  8   0.7 1017 186  3.1 5  3.4  84    0    0 282 -332  1
3885500 2480500 11 30  9   0.8 1017 222  3.2 4  3.3  83    9   29 273 -334  1
3885500 2480500 11 30 10   2.3 1017 211  3.2 1  3.4  80   69   71 259 -338  1
3885500 2480500 11 30 11   2.5 1017 206  3.9 1  3.4  76  143   90 249 -343  1
3885500 2480500 11 30 12   5.8 1016 203  4.1 1  3.5  69  189   99 254 -348  1
3885500 2480500 11 30 13   7.5 1016 216  4.9 1  3.7  61  227   81 263 -352  1
3885500 2480500 11 30 14   8.8 1015 216  4.8 1  3.8  57  188   86 268 -355  1
3885500 2480500 11 30 15   9.3 1014 228  5.5 2  3.9  54  128   72 274 -356  1
3885500 2480500 11 30 16   9.0 1013 220  3.3 4  3.8  53   33   45 286 -355  1
3885500 2480500 11 30 17   7.7 1013 228  3.9 5  3.8  55    2    9 297 -354  1
3885500 2480500 11 30 18   6.4 1013 219  4.7 5  3.8  60    0    0 297 -353  1
3885500 2480500 11 30 19   5.5 1013 216  4.1 2  3.8  66    0    0 279 -353  1
3885500 2480500 11 30 20   6.0 1013 221  5.6 3  3.8  66    0    0 269 -353  1
3885500 2480500 11 30 21   5.2 1013 224  5.7 5  3.8  67    0    0 282 -354  1
3885500 2480500 11 30 22   5.1 1012 211  4.4 1  3.8  69    0    0 271 -354  1
3885500 2480500 11 30 23   6.0 1012 227  5.1 1  3.7  66    0    0 252 -353  1
3885500 2480500 11 30 24   6.0 1012 223  6.6 6  3.7  63    0    0 277 -352  1
3885500 2480500 12  1  1   6.2 1011 220  6.7 6  3.6  62    0    0 302 -352  1
3885500 2480500 12  1  2   5.6 1011 221  7.4 7  3.6  63    0    0 308 -353  1
3885500 2480500 12  1  3   5.5 1010 219  6.7 6  3.7  66    0    0 307 -352  1
3885500 2480500 12  1  4   5.3 1010 220  6.7 6  3.8  69    0    0 301 -352  1
3885500 2480500 12  1  5   5.4 1010 235  7.9 6  3.9  71    0    0 301 -351  1
3885500 2480500 12  1  6   6.1 1010 218  8.7 6  4.3  75    0    0 302 -351  1
3885500 2480500 12  1  7   6.2 1009 211  8.2 7  4.7  80    0    0 310 -351  1
3885500 2480500 12  1  8   5.1 1009 226  7.9 6  4.6  80    0    0 307 -351  1
3885500 2480500 12  1  9   5.2 1009 217  8.5 6  4.3  78    0   10 298 -350  1
3885500 2480500 12  1 10   6.3 1009 222  7.5 8  4.2  74    0   40 313 -351  1
3885500 2480500 12  1 11   7.0 1009 227  8.9 7  4.2  70    0   63 322 -354  1
3885500 2480500 12  1 12   6.9 1009 226  8.8 8  4.3  68    0   53 322 -356  1
3885500 2480500 12  1 13   7.0 1009 224 10.1 7  4.7  75    0   52 324 -357  1
3885500 2480500 12  1 14   6.9 1008 227  9.1 7  5.3  85   12   86 319 -359  1
3885500 2480500 12  1 15   6.5 1008 223 10.6 8  5.7  93    0   42 326 -358  1
3885500 2480500 12  1 16   6.4 1007 223  8.5 8  5.7  95    0   22 331 -357  1
3885500 2480500 12  1 17   6.8 1007 225  8.6 8  5.6  91    0    3 331 -356  1
3885500 2480500 12  1 18   6.5 1008 225  8.8 8  5.6  91    0    0 331 -356  1
3885500 2480500 12  1 19   6.6 1008 228  8.7 7  5.6  93    0    0 324 -355  1
3885500 2480500 12  1 20   6.9 1008 223  9.8 7  5.6  91    0    0 317 -354  1
3885500 2480500 12  1 21   7.0 1008 226  8.5 7  5.6  90    0    0 318 -354  1
3885500 2480500 12  1 22   7.4 1008 228  8.2 8  5.6  88    0    0 327 -353  1
3885500 2480500 12  1 23   7.3 1008 224  5.4 8  5.6  87    0    0 336 -353  1
3885500 2480500 12  1 24   7.3 1008 223  7.6 8  5.6  87    0    0 336 -353  1
3885500 2480500 12  2  1   7.4 1008 218  7.6 7  5.6  86    0    0 328 -353  1
3885500 2480500 12  2  2   7.3 1008 216  6.8 6  5.6  87    0    0 313 -353  1
3885500 2480500 12  2  3   7.4 1008 209  6.8 7  5.8  90    0    0 313 -352  1
3885500 2480500 12  2  4   7.4 1007 209  8.2 8  6.0  92    0    0 329 -352  1
3885500 2480500 12  2  5   7.8 1007 202  6.8 8  6.0  92    0    0 338 -352  1
3885500 2480500 12  2  6   7.5 1006 211  7.0 8  6.1  93    0    0 338 -352  1
3885500 2480500 12  2  7   7.5 1007 241  7.0 7  6.4  98    0    0 330 -352  1
3885500 2480500 12  2  8   7.7 1007 255  7.1 6  6.3  97    0    0 317 -351  1
3885500 2480500 12  2  9   8.7 1008 249  6.3 6  6.0  88    1   13 312 -348  1
3885500 2480500 12  2 10   9.1 1008 233  9.2 6  5.4  76    1   45 311 -345  1
3885500 2480500 12  2 11   8.8 1008 228  5.8 7  5.0  71    0   46 315 -345  1
3885500 2480500 12  2 12   8.8 1009 234  5.7 7  5.1  72    0   53 320 -346  1
3885500 2480500 12  2 13   7.6 1009 239  4.4 6  5.3  78   13  110 311 -348  1
3885500 2480500 12  2 14   9.6 1009 241  7.2 4  5.2  75  115   81 294 -347  1
3885500 2480500 12  2 15   9.2 1009 233  7.1 8  4.9  66    0   33 303 -345  1
3885500 2480500 12  2 16   7.9 1009 235  4.9 6  4.9  71    0   22 308 -342  1
3885500 2480500 12  2 17   6.1 1010 229  4.8 6  5.2  83    0    1 291 -337  1
3885500 2480500 12  2 18   7.4 1010 242  6.8 6  5.2  85    0    0 288 -333  1
3885500 2480500 12  2 19   6.7 1011 232  6.0 6  5.1  81    0    0 287 -331  1
3885500 2480500 12  2 20   7.5 1011 235  5.2 6  5.1  81    0    0 285 -329  1
3885500 2480500 12  2 21   7.2 1011 223  5.9 7  5.2  81    0    0 289 -327  1
3885500 2480500 12  2 22   6.3 1012 234  6.8 6  5.4  87    0    0 286 -326  1
3885500 2480500 12  2 23   6.8 1012 234  6.1 6  5.4  89    0    0 279 -324  1
3885500 2480500 12  2 24   6.5 1012 220  5.3 8  5.3  87    0    0 289 -322  1
3885500 2480500 12  3  1   6.8 1012 231  5.4 5  5.2  86    0    0 282 -322  1
3885500 2480500 12  3  2   7.0 1012 222  6.6 6  5.0  81    0    0 273 -322  1
3885500 2480500 12  3  3   7.0 1011 222  6.0 3  4.9  79    0    0 264 -321  1
3885500 2480500 12  3  4   7.3 1011 215  6.6 5  4.9  78    0    0 261 -319  1
3885500 2480500 12  3  5   7.5 1011 214  7.3 7  4.9  76    0    0 277 -317  1
3885500 2480500 12  3  6   7.1 1010 225  8.5 6  4.7  74    0    0 282 -316  1
3885500 2480500 12  3  7   6.5 1009 227  5.6 6  4.7  76    0    0 278 -316  1
3885500 2480500 12  3  8   6.3 1009 230  5.3 5  4.7  78    0    0 277 -315  1
3885500 2480500 12  3  9   6.3 1008 230  7.1 6  4.7  79    2   16 281 -317  1
3885500 2480500 12  3 10   6.1 1007 245  7.6 7  4.9  82   33   76 293 -321  1
3885500 2480500 12  3 11   6.9 1006 246  7.6 6  5.0  82   89  125 298 -327  1
3885500 2480500 12  3 12   7.9 1004 223  7.9 6  5.0  77  122  153 299 -332  1
3885500 2480500 12  3 13   8.0 1003 225  7.9 5  5.0  74  156  158 298 -335  1
3885500 2480500 12  3 14   8.0 1001 228  7.6 6  4.9  73  121  143 298 -338  1
3885500 2480500 12  3 15   8.1 1000 213  8.9 6  4.8  71   60  103 304 -341  1
3885500 2480500 12  3 16   9.0  998 220  8.1 7  4.8  69   31   54 312 -342  1
3885500 2480500 12  3 17   9.0  997 240 13.0 6  4.8  66    1    9 314 -342  1
3885500 2480500 12  3 18   9.0  997 219  8.3 6  4.7  65    0    0 308 -343  1
3885500 2480500 12  3 19   9.4  997 226 11.1 8  4.8  65    0    0 322 -343  1
3885500 2480500 12  3 20   9.4  997 220 11.6 8  4.9  66    0    0 337 -345  1
3885500 2480500 12  3 21   9.6  997 230 11.8 8  5.1  68    0    0 338 -346  1
3885500 2480500 12  3 22   9.7  997 218 12.2 7  5.3  70    0    0 332 -347  1
3885500 2480500 12  3 23   9.2  997 222 10.7 7  5.4  72    0    0 324 -347  1
3885500 2480500 12  3 24   8.7  997 226 10.6 8  5.5  76    0    0 328 -347  1
3885500 2480500 12  4  1   8.9  998 244  9.4 8  5.7  80    0    0 333 -347  1
3885500 2480500 12  4  2   8.8  998 222  8.8 8  5.9  82    0    0 332 -347  1
3885500 2480500 12  4  3   7.8  998 317  6.5 8  5.8  84    0    0 329 -347  1
3885500 2480500 12  4  4   6.8  998 259  6.3 8  5.6  86    0    0 326 -344  1
3885500 2480500 12  4  5   6.5  999 267  4.4 7  5.5  89    0    0 316 -341  1
3885500 2480500 12  4  6   5.9  999 249  5.9 8  5.4  90    0    0 312 -339  1
3885500 2480500 12  4  7   5.8  999 242  5.2 8  5.3  90    0    0 316 -338  1
3885500 2480500 12  4  8   5.6  999 221  4.5 7  5.1  88    0    0 307 -336  1
3885500 2480500 12  4  9   5.1  999 218  4.5 7  5.1  90    0    1 299 -334  1
3885500 2480500 12  4 10   4.9  999 220  5.1 7  5.3  97    0   17 298 -334  1
3885500 2480500 12  4 11   4.4  999 213  4.4 7  5.3  98    0   36 296 -335  1
3885500 2480500 12  4 12   3.8  999 210  3.7 7  4.9  96    0   53 293 -336  1
3885500 2480500 12  4 13   3.6  999 212  2.2 7  4.9  98    0   54 292 -337  1
3885500 2480500 12  4 14   3.4  998 210  1.5 7  4.9  99    0   48 293 -338  1
3885500 2480500 12  4 15   3.0  998 188  2.2 7  4.7  97    0   52 292 -337  1
3885500 2480500 12  4 16   2.5  997 180  3.5 8  4.5  97    1   34 298 -335  1
3885500 2480500 12  4 17   1.8  997 193  3.6 8  4.4  99    0    1 301 -331  1
3885500 2480500 12  4 18   1.9  997 208  3.5 8  4.3  99    0    0 299 -329  1
3885500 2480500 12  4 19   1.9  997 201  4.8 8  4.3  97    0    0 298 -329  1
3885500 2480500 12  4 20   2.8  996 232  5.6 8  4.5  98    0    0 300 -330  1
3885500 2480500 12  4 21   4.2  996 234  4.9 8  4.9  98    0    0 304 -330  1
3885500 2480500 12  4 22   3.2  997 223  6.5 8  4.7  94    0    0 304 -330  1
3885500 2480500 12  4 23   2.6  997 235  5.1 8  4.4  92    0    0 301 -328  1
3885500 2480500 12  4 24   3.1  998 219  4.3 5  4.3  91    0    0 282 -326  1
3885500 2480500 12  5  1   2.7  998 232  4.9 5  4.3  92    0    0 268 -325  1
3885500 2480500 12  5  2   2.9  999 240  4.2 5  4.4  94    0    0 270 -324  1
3885500 2480500 12  5  3   2.9  999 232  5.8 6  4.4  92    0    0 276 -321  1
3885500 2480500 12  5  4   3.5 1000 218  5.7 6  4.3  89    0    0 280 -317  1
3885500 2480500 12  5  5   3.1 1001 208  5.2 4  4.2  87    0    0 269 -315  1
3885500 2480500 12  5  6   2.7 1002 220  5.8 3  4.2  89    0    0 252 -315  1
3885500 2480500 12  5  7   1.6 1002 209  4.3 4  4.1  90    0    0 248 -315  1
3885500 2480500 12  5  8   1.9 1003 215  5.7 7  4.0  93    0    0 265 -315  1
3885500 2480500 12  5  9   2.3 1005 230  4.8 7  4.1  93    0    9 280 -314  1
3885500 2480500 12  5 10   2.7 1006 231  4.2 6  4.1  89   18   70 275 -314  1
3885500 2480500 12  5 11   3.0 1007 226  4.2 2  4.1  87   94  120 252 -315  1
3885500 2480500 12  5 12   4.8 1008 228  4.3 4  4.1  82   51  141 245 -318  1
3885500 2480500 12  5 13   4.7 1008 226  3.7 5  4.1  76   55  146 262 -323  1
3885500 2480500 12  5 14   4.9 1009 227  5.0 3  3.9  73   79  136 257 -326  1
3885500 2480500 12  5 15   5.6 1009 233  5.0 3  3.9  70   62  100 249 -326  1
3885500 2480500 12  5 16   4.9 1009 230  4.3 6  4.0  71    3   37 262 -325  1
3885500 2480500 12  5 17   4.4 1010 228  4.2 6  4.0  74    0    2 272 -323  1
3885500 2480500 12  5 18   4.3 1011 224  5.5 5  3.9  76    0    0 265 -321  1
3885500 2480500 12  5 19   4.2 1012 219  5.6 5  4.0  77    0    0 260 -318  1
3885500 2480500 12  5 20   4.1 1013 222  4.0 7  4.0  78    0    0 267 -316  1
3885500 2480500 12  5 21   3.7 1014 216  4.2 8  4.1  81    0    0 279 -315  1
3885500 2480500 12  5 22   2.6 1015 227  3.5 4  4.0  84    0    0 265 -315  1
3885500 2480500 12  5 23   2.3 1015 223  4.2 4  3.9  87    0    0 246 -315  1
3885500 2480500 12  5 24   2.3 1015 223  3.4 4  3.9  88    0    0 245 -315  1
3885500 2480500 12  6  1   1.8 1016 235  4.2 6  3.8  88    0    0 253 -315  1
3885500 2480500 12  6  2   1.4 1016 220  3.5 5  3.7  88    0    0 256 -316  1
3885500 2480500 12  6  3   1.2 1016 212  4.1 2  3.7  88    0    0 238 -317  1
3885500 2480500 12  6  4   1.0 1016 230  4.1 1  3.7  89    0    0 222 -316  1
3885500 2480500 12  6  5   0.8 1016 209  4.9 0  3.7  91    0    0 216 -316  1
3885500 2480500 12  6  6   0.5 1015 247  4.9 0  3.6  91    0    0 212 -315  1
3885500 2480500 12  6  7   1.0 1015 238  4.5 3  3.6  90    0    0 225 -315  1
3885500 2480500 12  6  8   1.5 1015 238  5.2 6  3.6  87    0    0 253 -314  1
3885500 2480500 12  6  9   1.8 1015 224  7.3 6  3.6  84    0    6 266 -312  1
3885500 2480500 12  6 10   2.1 1015 223  6.8 7  3.6  82    0   37 270 -312  1
3885500 2480500 12  6 11   2.6 1014 216  7.5 7  3.6  79    0   54 272 -313  1
3885500 2480500 12  6 12   3.4 1014 218  7.6 8  3.6  76    0   50 274 -314  1
3885500 2480500 12  6 13   3.8 1013 234  7.1 8  3.6  73    0   36 275 -316  1
3885500 2480500 12  6 14   4.4 1013 230  9.2 8  3.6  71    0   40 274 -319  1
3885500 2480500 12  6 15   4.7 1012 210  6.5 7  3.6  69    2   73 271 -321  1
